FECHA,PRECIP_mean,PRECIP_max,TMAX_mean,TMIN_mean,EVAP_mean,RH2M,PRECTOTCORR,AOD_55,ALLSKY_SFC_SW_DWN,cont_SO_2,cont_CO,cont_NOx,cont_COV,cont_PM_010,cont_PM_2_5,cont_NH_3
1983-01-08,0.0588235294117647,1.0,38.73529411764706,23.823529411764707,7.779166666666666,52.93,0.06,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-02-08,5.118235294117647,47.0,39.61764705882353,24.61764705882353,8.889166666666666,60.08,6.95,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-03-08,20.294117647058822,60.0,36.88235294117647,24.08823529411765,8.009090909090908,62.82,0.39,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-04-08,1.7352941176470589,29.5,35.88235294117647,21.5,7.021666666666667,73.6,22.45,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-05-08,5.264705882352941,37.0,36.85294117647059,22.529411764705884,7.892499999999999,72.96,0.24,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-06-08,2.047058823529412,20.0,37.05882352941177,22.47058823529412,7.549166666666667,73.34,10.05,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-07-08,9.382352941176473,90.0,36.73529411764706,23.205882352941178,6.767272727272727,70.13,6.05,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-08-08,6.93,36.0,33.76470588235294,22.61764705882353,6.581666666666667,77.53,1.7,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-09-08,16.076470588235296,49.8,33.64705882352941,22.41176470588235,5.841666666666666,71.29,3.84,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-10-08,9.776470588235291,42.5,32.529411764705884,22.23529411764705,5.302727272727273,67.43,0.52,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-11-08,0.1117647058823529,1.9,34.705882352941174,21.97058823529412,6.064166666666666,63.06,1.24,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-12-08,23.53529411764706,73.0,37.0,23.058823529411764,8.052727272727273,55.5,3.41,0.15,6.876250000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-01-09,0.8611111111111112,14.5,39.30555555555556,23.22222222222222,7.295714285714285,68.32,0.01,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-02-09,0.0,0.0,40.52777777777778,23.88888888888889,7.894285714285714,56.66,0.0,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-03-09,0.0,0.0,41.05555555555556,24.33333333333333,7.840714285714285,61.85,4.01,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-04-09,3.9,32.5,38.55555555555556,25.0,7.524285714285715,73.45,0.73,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-05-09,1.1111111111111112,9.0,34.97222222222222,23.694444444444443,5.0721428571428575,76.52,6.88,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-06-09,10.0,63.5,35.19444444444444,23.27777777777778,6.805714285714286,71.78,3.57,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-07-09,0.0,0.0,35.111111111111114,22.02777777777778,5.752857142857143,65.57,0.26,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-08-09,0.0555555555555555,1.0,37.27777777777778,22.58333333333333,6.799285714285714,65.68,14.43,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-09-09,6.58388888888889,39.0,37.27777777777778,23.61111111111111,5.812142857142858,69.22,26.24,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-10-09,15.97777777777778,70.0,34.111111111111114,22.22222222222222,6.218571428571429,72.97,4.74,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-11-09,3.711111111111111,26.0,33.916666666666664,21.5,5.14,75.75,0.52,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-12-09,2.1944444444444446,18.0,34.69444444444444,22.80555555555556,5.280714285714285,81.41,0.03,0.12,6.3493,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-01-10,4.952941176470588,38.0,30.058823529411764,19.676470588235293,3.5775,76.69,2.68,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-02-10,5.971176470588235,38.0,29.764705882352946,20.264705882352946,4.0575,81.58,7.79,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-03-10,5.329411764705882,25.5,32.294117647058826,20.058823529411764,4.9075,77.05,1.17,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-04-10,0.8529411764705882,8.0,30.38235294117647,19.794117647058822,4.515833333333333,69.05,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-05-10,0.0,0.0,32.61764705882353,17.58823529411765,4.80076923076923,68.64,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-06-10,0.0,0.0,33.97058823529412,18.264705882352946,5.505384615384615,62.29,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-07-10,0.0,0.0,34.1764705882353,18.264705882352946,5.101666666666667,62.68,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-08-10,0.0,0.0,33.64705882352941,18.147058823529413,5.3525,64.42,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-09-10,0.0,0.0,33.205882352941174,17.41176470588235,5.4625,60.26,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-10-10,0.0,0.0,34.029411764705884,16.5,5.299166666666667,59.44,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-11-10,0.0,0.0,34.26470588235294,16.647058823529413,5.619166666666668,63.24,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-12-10,0.0,0.0,34.64705882352941,16.88235294117647,6.409166666666667,54.07,0.0,0.06,5.4496,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-01-11,0.0,0.0,31.08333333333333,13.944444444444445,3.800833333333333,62.47,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-02-11,2.2777777777777777,10.0,30.36111111111111,13.72222222222222,3.420833333333333,63.39,10.96,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-03-11,9.266666666666667,28.5,25.72222222222222,14.944444444444445,2.248181818181818,74.4,2.4,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-04-11,0.911111111111111,9.5,26.36111111111111,13.555555555555555,2.81,70.22,0.38,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-05-11,0.0555555555555555,1.0,27.05555555555556,12.47222222222222,3.3857142857142857,62.49,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-06-11,0.0,0.0,29.36111111111111,12.583333333333334,3.652142857142857,60.32,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-07-11,0.0,0.0,30.25,13.055555555555555,3.1942857142857144,61.0,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-08-11,0.0,0.0,27.416666666666668,13.5,2.8721428571428573,69.4,0.02,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-09-11,0.0,0.0,28.694444444444443,13.333333333333334,3.632142857142857,59.15,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-10-11,0.0,0.0,29.27777777777778,11.694444444444445,3.608571428571428,59.09,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-11-11,0.0,0.0,29.61111111111111,11.0,3.862142857142857,51.82,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-12-11,0.0,0.0,29.694444444444443,11.38888888888889,3.4257142857142857,58.06,0.0,0.04,4.439500000000001,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-01-12,17.86111111111111,52.0,23.75,9.77777777777778,2.867692307692308,80.44,10.47,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-02-12,2.5277777777777777,29.0,21.166666666666668,12.305555555555555,2.092857142857143,79.72,0.88,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-03-12,0.2777777777777778,4.0,22.22222222222222,7.666666666666667,2.18,79.67,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-04-12,0.25,2.5,23.02777777777778,7.388888888888889,2.414285714285714,78.47,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-05-12,0.0,0.0,22.0,7.166666666666667,2.53,53.95,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-06-12,0.0,0.0,22.97222222222222,5.388888888888889,3.323571428571429,49.88,0.03,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-07-12,0.0,0.0,25.77777777777778,5.027777777777778,2.902857142857143,52.69,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-08-12,0.0,0.0,26.13888888888889,5.75,2.282857142857143,48.98,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-09-12,0.0,0.0,27.13888888888889,7.166666666666667,2.937857142857143,50.33,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-10-12,0.0,0.0,27.5,7.527777777777778,3.6,56.44,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-11-12,0.0,0.0,27.944444444444443,6.916666666666667,3.3135714285714286,49.36,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1983-12-12,0.0,0.0,27.22222222222222,6.861111111111111,3.5700000000000003,53.64,0.0,0.03,3.9691,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-01-01,1.8235294117647056,16.0,26.5,6.294117647058823,2.6384615384615384,49.48,2.05,0.04,3.5429,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-02-01,3.588235294117647,18.0,22.794117647058822,8.088235294117647,2.4153846153846152,61.64,1.37,0.04,2.1682,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-03-01,6.583333333333333,34.0,22.5,8.205882352941176,2.869230769230769,70.19,41.13,0.04,3.6475,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-04-01,19.8,70.0,20.58333333333333,9.444444444444445,2.170714285714286,68.42,2.45,0.04,1.7882,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-05-01,5.755555555555556,32.5,21.61111111111111,11.444444444444445,2.3714285714285714,83.42,2.84,0.04,0.4942,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-06-01,1.3333333333333333,16.0,22.194444444444443,10.333333333333334,2.0485714285714285,79.43,0.0,0.04,3.9331,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-07-01,0.5555555555555556,8.0,20.97222222222222,9.833333333333334,1.9485714285714288,78.1,0.1,0.04,3.2002,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-08-01,0.0,0.0,21.83333333333333,8.527777777777779,2.119285714285714,76.5,0.0,0.04,3.5131,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-09-01,0.0,0.0,22.80555555555556,8.277777777777779,2.402857142857143,75.18,0.0,0.04,3.5849,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-10-01,0.0,0.0,24.58333333333333,8.194444444444445,3.531428571428571,50.71,0.0,0.04,4.1131,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-11-01,0.0,0.0,23.47222222222222,6.333333333333333,2.9635714285714285,53.14,0.03,0.04,4.1791,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-12-01,0.0,0.0,21.97222222222222,5.111111111111111,2.704285714285714,54.78,0.0,0.04,3.2465,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-01-02,0.0,0.0,24.916666666666668,8.055555555555555,2.692142857142857,75.68,0.0,0.04,4.025,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-02-02,0.0,0.0,25.52777777777778,8.666666666666666,2.8642857142857143,70.66,0.0,0.04,3.5554,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-03-02,0.0,0.0,26.13888888888889,9.444444444444445,2.6278571428571427,61.89,0.01,0.04,4.3915,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-04-02,0.1388888888888889,1.5,26.25,10.333333333333334,3.334285714285714,65.18,0.94,0.04,4.3133,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-05-02,1.6666666666666667,12.5,25.52777777777778,10.416666666666666,3.817142857142857,59.68,0.0,0.04,3.5016,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-06-02,0.0,0.0,26.47222222222222,9.38888888888889,3.638571428571428,59.4,0.0,0.04,4.877,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-07-02,0.0,0.0,27.08333333333333,8.972222222222221,3.527857142857143,60.6,0.0,0.04,4.841,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-08-02,0.0,0.0,27.194444444444443,7.861111111111111,4.148571428571429,44.61,0.0,0.04,5.1065,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-09-02,0.0,0.0,27.416666666666668,7.138888888888889,3.872142857142857,38.72,0.0,0.04,5.1372,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-10-02,0.0,0.0,26.58333333333333,7.25,4.4871428571428575,45.78,0.0,0.04,5.1509,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-11-02,0.0,0.0,24.83333333333333,5.111111111111111,4.694285714285714,42.01,0.0,0.04,4.9111,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-12-02,0.0,0.0,24.25,5.888888888888889,4.0,37.82,0.0,0.04,5.1497,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-01-03,0.0,0.0,27.83333333333333,5.944444444444445,5.335333333333334,37.66,0.0,0.06,5.8812,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-02-03,0.0,0.0,27.77777777777778,6.861111111111111,5.048,42.28,0.0,0.06,5.5685,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-03-03,0.0,0.0,28.11111111111111,7.638888888888889,4.976666666666668,41.14,0.0,0.06,5.8531,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-04-03,0.0,0.0,26.38888888888889,6.916666666666667,5.472666666666667,49.43,0.0,0.06,5.6808,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-05-03,0.0,0.0,24.08333333333333,7.944444444444445,5.815333333333333,34.31,0.0,0.06,5.8889,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-06-03,0.0,0.0,25.0,3.8333333333333335,5.416666666666667,31.49,0.0,0.06,6.2429,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-07-03,0.0,0.0,27.916666666666668,4.694444444444445,5.130666666666667,33.64,0.0,0.06,5.9964,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-08-03,0.0,0.0,29.694444444444443,5.888888888888889,5.962666666666666,35.44,0.0,0.06,5.7442,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-09-03,0.0,0.0,30.08333333333333,6.638888888888889,5.866666666666666,33.96,0.0,0.06,6.1262,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-10-03,0.0,0.0,29.63888888888889,7.138888888888889,5.793333333333334,32.35,0.0,0.06,6.329,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-11-03,0.0,0.0,29.27777777777778,6.65,6.6433333333333335,33.96,0.0,0.06,6.2974,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-12-03,0.0,0.0,30.22222222222222,7.666666666666667,6.4193333333333324,35.17,0.0,0.06,6.2117,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-01-04,0.0,0.0,26.558823529411764,8.529411764705882,7.085714285714286,48.57,0.0,0.07,6.7606,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-02-04,0.0,0.0,26.08823529411765,6.176470588235294,6.48,25.12,0.0,0.07,7.0368,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-03-04,0.0,0.0,28.41176470588235,5.852941176470588,6.750714285714285,24.8,0.0,0.07,6.9996,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-04-04,0.0,0.0,29.91176470588235,6.647058823529412,6.902142857142857,28.63,0.0,0.07,6.6262,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-05-04,0.0,0.0,29.558823529411764,9.5,6.864285714285714,42.77,1.54,0.07,6.816,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-06-04,5.353529411764706,21.0,26.0,12.0,5.4350000000000005,64.69,2.51,0.07,5.8078,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-07-04,0.0,0.0,24.44117647058824,11.411764705882351,5.449285714285714,53.71,0.0,0.07,5.73,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-08-04,0.0,0.0,28.529411764705884,9.676470588235292,7.470714285714286,32.24,0.0,0.07,7.1681,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-09-04,0.0,0.0,29.47058823529412,10.029411764705882,7.057857142857143,35.28,0.0,0.07,7.283,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-10-04,0.0,0.0,30.852941176470587,9.529411764705882,7.159285714285715,23.3,0.0,0.07,7.0908,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-11-04,0.0,0.0,31.58823529411765,10.205882352941176,7.452142857142857,27.68,0.0,0.07,7.5984,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-12-04,0.0,0.0,32.411764705882355,11.676470588235292,7.875714285714286,32.96,0.0,0.07,7.248,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-01-05,0.0,0.0,31.38888888888889,9.13888888888889,8.554666666666666,29.85,0.0,0.08,6.7692,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-02-05,0.0,0.0,31.5,10.055555555555555,8.774000000000001,43.73,0.0,0.08,7.6044,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-03-05,0.0,0.0,33.80555555555556,10.75,8.270666666666667,38.83,0.0,0.08,7.433,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-04-05,0.0,0.0,34.666666666666664,12.27777777777778,10.051333333333334,32.62,0.0,0.08,8.2603,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-05-05,0.0,0.0,33.861111111111114,13.194444444444445,9.527333333333331,40.57,0.0,0.08,7.7107,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-06-05,0.0,0.0,33.44444444444444,13.5,9.221333333333332,38.51,0.0,0.08,7.9253,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-07-05,0.0,0.0,35.138888888888886,14.47222222222222,8.209333333333333,27.3,0.0,0.08,8.2106,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-08-05,0.0,0.0,38.138888888888886,15.416666666666666,8.535333333333334,22.0,0.0,0.08,8.4,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-09-05,0.3333333333333333,6.0,38.66666666666666,16.416666666666668,10.202666666666666,18.29,0.02,0.08,7.0097,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-10-05,0.0,0.0,37.25,16.72222222222222,9.591333333333331,27.26,0.02,0.08,7.5962,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-11-05,0.0,0.0,36.47222222222222,17.63888888888889,9.552666666666664,30.48,0.04,0.08,7.3572,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-12-05,0.2222222222222222,4.0,36.72222222222222,18.0,8.632666666666667,27.81,1.66,0.08,6.1522,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-01-06,1.1944444444444444,16.0,37.888888888888886,22.27777777777778,8.464615384615385,29.79,0.3,0.13,7.6349,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-02-06,1.6111111111111112,29.0,36.638888888888886,20.38888888888889,9.334285714285716,20.99,0.0,0.13,7.6877,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-03-06,0.0555555555555555,1.0,34.30555555555556,19.86111111111111,9.815,28.13,0.43,0.13,7.009,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-04-06,0.0,0.0,32.69444444444444,17.72222222222222,8.587142857142856,39.13,0.0,0.13,8.3597,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-05-06,0.0,0.0,31.72222222222222,18.05555555555556,7.992142857142857,38.43,0.0,0.13,7.3051,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-06-06,0.0,0.0,33.0,17.166666666666668,8.616428571428571,36.23,0.0,0.13,7.5667,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-07-06,0.0,0.0,34.55555555555556,16.694444444444443,9.83,42.75,0.0,0.13,8.0666,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-08-06,0.3333333333333333,6.0,36.22222222222222,16.77777777777778,8.880714285714285,36.45,0.06,0.13,8.3498,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-09-06,0.0,0.0,36.55555555555556,17.444444444444443,10.432857142857143,32.97,0.0,0.13,8.1641,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-10-06,0.0,0.0,36.44444444444444,17.38888888888889,11.18142857142857,29.92,0.0,0.13,7.6901,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-11-06,0.0,0.0,36.638888888888886,17.88888888888889,10.118461538461538,33.24,0.0,0.13,7.7659,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-12-06,0.0,0.0,37.41666666666666,18.02777777777778,10.348571428571429,37.76,0.0,0.13,7.9846,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-01-07,4.033333333333333,50.0,32.22222222222222,21.416666666666668,3.767692307692308,47.69,0.2,0.17,4.0282,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-02-07,2.305555555555556,20.0,35.861111111111114,22.694444444444443,6.319999999999999,49.67,0.23,0.17,6.7874,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-03-07,3.417222222222222,31.0,37.0,23.33333333333333,7.136923076923077,38.22,0.31,0.17,6.1238,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-04-07,4.516666666666667,41.0,37.77777777777778,23.02777777777778,8.746923076923078,41.92,1.07,0.17,7.753,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-05-07,9.922222222222222,45.5,36.75,22.0,7.227142857142858,55.0,13.03,0.17,7.4453,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-06-07,8.027777777777779,46.3,36.16666666666666,21.944444444444443,7.243571428571428,65.82,6.26,0.17,6.0199,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-07-07,9.455555555555556,26.7,35.0,21.86111111111111,7.630666666666666,58.46,1.52,0.17,7.7446,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-08-07,3.861111111111111,20.0,34.77777777777778,22.416666666666668,6.548666666666667,61.33,0.52,0.17,6.9072,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-09-07,2.1555555555555554,15.5,36.86111111111112,22.38888888888889,7.284000000000001,70.35,14.39,0.17,6.6072,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-10-07,10.094444444444443,44.5,37.27777777777778,22.75,7.665714285714285,63.1,0.89,0.17,7.1141,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-11-07,2.811111111111112,24.0,35.833333333333336,21.666666666666668,6.449285714285714,59.95,1.97,0.17,7.6649,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-12-07,8.916666666666666,36.0,36.11111111111112,22.88888888888889,7.737333333333334,72.69,32.95,0.17,7.7933,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
1984-01-08,2.1666666666666665,20.0,35.44444444444444,22.27777777777778,6.563999999999999,65.61,0.08,0.15,6.469,20611.021,240997.256,75245.086,138370.855,52329.73499999999,29400.143,28719.614
